,id,crew_job,crew_name
5090,38880,Director,Carlos Bolado
5090,38880,Director,B.Z. Goldberg
5091,1391,Director,Alfonso Cuarón
5092,18172,Director,Michael Chapman
5093,24248,Director,Richard Fleischer
5094,14605,Director,George Marshall
5095,19797,Director,Brian Sloan
5096,17804,Director,Norman Z. McLeod
5097,31805,Director,David Butler
5098,13861,Director,Victor Schertzinger
5099,29021,Director,Hal Walker
5100,31812,Director,Victor Schertzinger
5101,13006,Director,Tony Maylam
5102,28213,Director,Éric Rohmer
5103,10627,Director,Harold Becker
5104,42750,Director,John Sayles
5105,27930,Director,Jack Hazan
5105,27930,Director,David Mingay
5106,259557,Director,Paul Glickler
5107,28124,Director,Jay Sandrich
5108,41034,Director,Bill Persky
5109,11563,Director,Jackie Chan
5110,15119,Director,Robert Houston
5110,15119,Director,Kenji Misumi
5111,55792,Director,Marshall Brickman
5112,12705,Director,Hal Needham
5113,11006,Director,Hal Needham
5114,15120,Director,Dick Lowry
5115,40072,Director,Paul Verhoeven
5116,21629,Director,Sidney Poitier
5117,16026,Director,Lasse Åberg
5117,16026,Director,Peter Hald
5118,2371,Director,Aleksandr Alov
5118,2371,Director,Vladimir Naumov
5119,73134,Director,David Hamilton
5120,36586,Director,Guillermo del Toro
5121,6020,Director,Wallace Wolodarsky
5122,39541,Director,Pete Jones
5123,125764,Director,James Bogle
5124,18292,Director,David Gordon Green
5125,29394,Director,William Castle
5126,112942,Director,Fernando Pérez
5127,90974,Director,Kevin Billington
5128,29402,Director,William Castle
5129,29396,Director,William Castle
5130,15028,Director,Jonathan Frakes
5131,9275,Director,Danny DeVito
5132,4547,Director,David Fincher
5133,14635,Director,John Lee Hancock
5134,29135,Director,Hal Hartley
5135,1791,Director,Michael Haneke
5136,184835,Director,Harry Shearer
5137,41756,Director,Vanessa Middleton
5138,35651,Director,Laurent Cantet
5139,62956,Director,Sara Sugarman
5140,116904,Director,Marita Giovanni
5141,22784,Director,Martin Scorsese
5142,40814,Director,Ken Russell
5143,53426,Director,J. Lee Thompson
5144,24585,Director,James Frawley
5145,17990,Director,James Lapine
5146,129542,Director,Percy Adlon
5147,5678,Director,Danny Bilson
5148,11560,Director,Carl Franklin
5149,11452,Director,Walt Becker
5150,18435,Director,John McKay
5151,35944,Director,Peter Cattaneo
5152,64310,Director,Olivier Assayas
5153,25501,Director,James Foley
5154,26851,Director,Jayne Loader
5154,26851,Director,Kevin Rafferty
5154,26851,Director,Pierce Rafferty
5155,17487,Director,Robert Rossen
5156,34276,Director,Nathan H. Juran
5157,548,Director,Akira Kurosawa
5158,11590,Director,George Roy Hill
5159,1537,Director,Roger Michell
5160,12149,Director,Bill Paxton
5161,44373,Director,Zoe Clarke-Williams
5162,11812,Director,Roger Kumble
5163,35080,Director,Peter Bogdanovich
5164,441,Director,Michel Gondry
5165,8346,Director,Joel Zwick
5166,14168,Director,Delmer Daves
5167,32617,Director,Richard Brooks
5168,31671,Director,Tom Gries
5169,2565,Director,John Patrick Shanley
5170,307,Director,Roberto Rossellini
5171,15482,Director,John De Bello
5172,45878,Director,Bill Froehlich
5173,6393,Director,Arthur Hiller
5174,12154,Director,Leonard Nimoy
5175,11630,Director,Emile Ardolino
5176,25133,Director,Rudy De Luca
5177,21970,Director,John Hough
5178,11892,Director,Barbet Schroeder
5179,9334,Director,Chuck Russell
5180,36093,Director,Walter Salles
5181,35694,Director,Ethan Hawke
5182,10491,Director,Michael Apted
5183,70054,Director,Anne-Sophie Birot
5184,18323,Director,Jon Purdy
5185,18079,Director,Fabián Bielinsky
5187,35337,Director,Clare Peploe
5188,59199,Director,Bart Freundlich
5189,11470,Director,James Isaac
5190,16643,Director,Stephen Herek
5191,1282,Director,Stacy Peralta
5192,21220,Director,Arlene Sanford
5193,52717,Director,Jean-Luc Godard
5194,69324,Director,Christine Jeffs
5195,11468,Director,D.J. Caruso
5196,292917,Director,Henry Barrial
5197,19085,Director,Bryan Johnson
5198,73462,Director,George T. Miller
5199,26030,Director,Jean-Pierre Melville
5200,10164,Director,Roger Donaldson
5201,42048,Director,Dusan Makavejev
5202,62001,Director,Richard Lester
5203,28117,Director,Tom Mankiewicz
5204,40555,Director,Peter Masterson
5205,28384,Director,Woody Allen
5206,46691,Director,John G. Avildsen
5207,27094,Director,Bob Fosse
5208,26725,Director,John McTiernan
5209,17168,Director,Tom Holland
5210,48482,Director,Douglas Day Stewart
5211,56179,Director,Robert M. Young
5212,5203,Director,Zalman King
5213,13201,Director,Scott Kalvert
5214,9689,Director,Woody Allen
5215,557,Director,Sam Raimi
5216,69850,Director,Ismail Merchant
5217,44768,Director,Shôhei Imamura
5218,1815,Director,Michael Winner
5219,55106,Director,Milton Katselas
5220,28289,Director,Gene Saks
5221,32037,Director,George P. Cosmatos
5222,39154,Director,Bill Rebane
5223,24767,Director,Charles Haid
5224,33796,Director,Bob Rafelson
5225,32221,Director,Martha Coolidge
5226,28466,Director,Michael Ritchie
5227,12227,Director,Randal Kleiser
5228,43643,Director,Ken Olin
5229,10985,Director,Ed Decter
5230,2251,Director,Adrian Lyne
5231,2894,Director,Éric Rohmer
5232,20712,Director,Ken Russell
5233,11240,Director,Stephen Frears
5234,46592,Director,Grigoriy Chukhray
5235,45186,Director,Steve Carver
5236,86483,Director,Jim Wynorski
5237,5425,Director,Joe D'Amato
5238,14117,Director,David Butler
5239,38360,Director,Mikhail Kalatozov
5240,29318,Director,Lindsay Shonteff
5241,28907,Director,George Sidney
5242,39771,Director,Lewis Teague
5243,245,Director,Chris Weitz
5243,245,Director,Paul Weitz
5244,1894,Director,George Lucas
5245,4012,Director,Henry Bean
5246,9026,Director,Oliver Parker
5247,42193,Director,Tony Richardson
5248,15417,Director,James Fargo
5249,11791,Director,Terence Fisher
5250,28577,Director,Robert Wise
5251,13963,Director,Martin Scorsese
5252,23102,Director,Stanley Kramer
5253,1957,Director,Michael Apted
5254,320,Director,Christopher Nolan
5255,9023,Director,Kelly Asbury
5255,9023,Director,Lorna Cook
5256,27834,Director,Roman Coppola
5257,17734,Director,Jill Sprecher
5258,24010,Director,Joshua Logan
5259,39435,Director,Delmer Daves
5260,24005,Director,Roy Ward Baker
5261,44800,Director,Karel Reisz
5262,24014,Director,George Cukor
5263,24008,Director,Howard Hawks
5264,53229,Director,Ralph Nelson
5265,1936,Director,Otto Preminger
5266,4614,Director,Phil Alden Robinson
5267,12277,Director,Malcolm D. Lee
5268,267345,Director,Paul Cox
5269,112991,Director,Christopher Munch
5270,15677,Director,David Hugh Jones
5271,58455,Director,Joseph Kane
5272,36554,Director,Robert Wise
5273,48216,Director,Danièle Thompson
5274,41165,Director,Pat Murphy
5275,13153,Director,Dwight H. Little
5276,811,Director,Douglas Trumbull
5277,43532,Director,Peter Yates
5278,163907,Director,Hal Needham
5279,7216,Director,Marino Girolami
5280,3132,Director,Joel Schumacher
5281,9583,Director,Callie Khouri
5282,18408,Director,Finn Taylor
5283,13245,Director,Zacharias Kunuk
5284,2501,Director,Doug Liman
5285,9637,Director,Raja Gosnell
5286,12100,Director,John Woo
5287,16857,Director,Peter Care
5288,52258,Director,Alan Taylor
5289,10394,Director,Paul McGuigan
5290,27451,Director,James Toback
5291,15813,Director,Jan Svěrák
5292,31591,Director,Robert Benton
5293,18905,Director,Carl Gottlieb
5294,14774,Director,Tommy Chong
5295,4993,Director,Henry Hathaway
5296,27052,Director,Roeland Kerbosch
5297,34130,Director,Jack Nicholson
5298,38950,Director,William Tannen
5299,17898,Director,Daniel Attias
5300,21635,Director,Anatole Litvak
5301,27945,Director,Martin Ritt
5302,43139,Director,Ronald Neame
5303,30194,Director,Marshall Brickman
5304,10169,Director,Emilio Estevez
5305,27225,Director,Blake Edwards
5306,13909,Director,John Ford
5307,103299,Director,Andy Wolk
5308,41805,Director,Jeff Kanew
5309,35696,Director,Jesse Vaughan
5310,11544,Director,Dean DeBlois
5310,11544,Director,Chris Sanders
5311,180,Director,Steven Spielberg
5312,9555,Director,Phillip Noyce
5313,57022,Director,John Sayles
5314,17710,Director,Tuck Tucker
5315,2022,Director,Steven Brill
5316,50035,Director,Nicole Holofcener
5317,9719,Director,Anthony Abrams
5317,9719,Director,Adam Larson Broder
5318,11982,Director,Tom Ropelewski
5319,27224,Director,Martha Coolidge
5320,12251,Director,Peter MacDonald
5321,88818,Director,Michael Lindsay-Hogg
5322,30114,Director,Peter Markle
5323,70489,Director,Anthony Drazan
5324,21972,Director,John Schultz
5325,608,Director,Barry Sonnenfeld
5326,59387,Director,Craig McCracken
5327,26290,Director,Sandra Goldbacher
5328,17043,Director,John Stainton
5329,6278,Director,Rob Bowman
5330,4147,Director,Sam Mendes
5331,16664,Director,Shunji Iwai
5332,14651,Director,Yvan Attal
5333,96238,Director,Eric Schaeffer
5334,15096,Director,Nathan H. Juran
5335,19731,Director,Ron Howard
5336,20324,Director,Anthony Asquith
5337,49370,Director,James Bridges
5338,14902,Director,Peter H. Hunt
5339,42254,Director,Rainer Werner Fassbinder
5340,1842,Director,Charles B. Pierce
5341,2721,Director,Costa-Gavras
5342,11442,Director,Rick Rosenthal
5343,1364,Director,Julio Médem
5344,8869,Director,Ellory Elkayem
5345,8665,Director,Kathryn Bigelow
5346,10996,Director,Rob Minkoff
5347,818,Director,Jay Roach
5348,18357,Director,Peter Hastings
5349,29047,Director,Nanette Burstein
5349,29047,Director,Brett Morgen
5350,45861,Director,Zhang Yimou
5351,39141,Director,Gary Winick
5352,33152,Director,Chris Ver Wiel
5353,149445,Director,Mark Rydell
5354,10309,Director,Rainer Werner Fassbinder
5355,6404,Director,Werner Herzog
5356,19133,Director,James Frawley
5357,43199,Director,George Sidney
5358,43915,Director,Leslie H. Martinson
5359,24130,Director,Gordon Douglas
5360,43445,Director,Luchino Visconti
5361,36645,Director,Joseph Losey
5362,5155,Director,Luchino Visconti
5363,23728,Director,Daniel Mann
5364,3780,Director,Akira Kurosawa
5365,10786,Director,Richard Lester
5366,8764,Director,Jerry Zucker
5366,8764,Director,Jim Abrahams
5366,8764,Director,David Zucker
5367,13908,Director,Perry Andelin Blake
5368,2675,Director,M. Night Shyamalan
5369,12308,Director,Gabriele Muccino
5370,9488,Director,Robert Rodriguez
5371,9962,Director,Miguel Arteta
5372,9573,Director,Clint Eastwood
5373,7451,Director,Rob Cohen
5374,2750,Director,Michael Winterbottom
5375,30586,Director,Nick Broomfield
5376,61112,Director,Jesse Peretz
5377,92384,Director,Rob Hardy
5378,43772,Director,Babak Payami
5379,20337,Director,Martin Lawrence
5379,20337,Director,David Raynr
5380,27062,Director,Stanley Kwan
5381,34070,Director,Roy Andersson
5382,6173,Director,Jacques Audiard
5383,10305,Director,Claude Chabrol
5384,42337,Director,Bertrand Blier
5385,18694,Director,William A. Graham
5386,74578,Director,Bernard Rapp
5387,10081,Director,Christopher Cain
5388,11484,Director,Norman Jewison
5389,11692,Director,Ron Underwood
5390,9266,Director,John Stockwell
5391,3640,Director,Sandra Nettelbeck
5392,8653,Director,Kim Ki-duk
5393,30072,Director,Neil LaBute
5394,9357,Director,Mark Romanek
5395,12771,Director,Reginald Hudlin
5396,9296,Director,Andrew Niccol
5397,15070,Director,Walter Hill
5398,26942,Director,Julie Davis
5399,206042,Director,Mark Medoff
5400,26895,Director,Ryosuke Hashiguchi
5401,60608,Director,Anne Fontaine
5402,146231,Director,Monteith McCollum
5403,97447,Director,Raja Amari
5404,11243,Director,Arna Selznick
5405,19975,Director,Dale Schott
5406,10323,Director,Desmond Davis
5407,9595,Director,Jim Abrahams
5408,28319,Director,Umberto Lenzi
5409,46878,Director,Irwin Allen
5410,24750,Director,Nicholas Meyer
5411,31393,Director,Boris Petroff
5412,24038,Director,Robert Englund
5413,79783,Director,Deepa Mehta
5414,9941,Director,Paul Mazursky
5415,18639,Director,Don Siegel
5416,39833,Director,Robert D. Webb
5417,32858,Director,Lew Landers
5418,3127,Director,Terence Fisher
5419,10859,Director,John Badham
5420,32825,Director,Philip Dunne
5421,10725,Director,Michael Wadleigh
5422,9544,Director,William Malone
5423,23967,Director,Melanie Mayron
5424,57351,Director,Ben Ramsey
5424,57351,Director,Kantz
5425,26165,Director,Vicente Aranda
5426,31514,Director,René Clair
5427,13571,Director,Herbert Ross
5428,26056,Director,Rich Murray
5429,13536,Director,Michael Caton-Jones
5430,20616,Director,John Polson
5431,96218,Director,Ruedi Gerber
5432,79319,Director,John Hough
5433,16806,Director,Amy Heckerling
5434,15516,Director,Wes Craven
5435,9299,Director,Alejandro Amenábar
5436,113369,Director,Patricio Guzmán
5437,10611,Director,Tim Story
5438,12770,Director,Bruce McCulloch
5439,4108,Director,Louis Leterrier
5439,4108,Director,Corey Yuen Kwai
5440,55903,Director,Claude Miller
5441,46466,Director,Diane Kurys
5442,9685,Director,Burr Steers
5443,87481,Director,Zhang Yang
5444,16370,Director,Patrick Hasburgh 
5445,18913,Director,Alan Alda
5446,14361,Director,Thom Eberhardt
5447,41021,Director,Jean Yarbrough
5448,18943,Director,John R. Cherry III
5449,32685,Director,John R. Cherry III
5450,64079,Director,John Frankenheimer
5451,18477,Director,Wes Craven
5452,12262,Director,Wes Craven
5453,33506,Director,Mike Binder
5454,29515,Director,Michael Campus
5455,41582,Director,Franco Amurri
5456,50382,Director,Bob Dahlin
5457,42633,Director,Jack Smight
5458,26680,Director,Ken Wiederhorn
5459,34086,Director,Patrick Read Johnson
5460,11504,Director,Burt Kennedy
5461,23470,Director,Neal Israel
5462,977,Director,F.W. Murnau
5463,233,Director,Philip Kaufman
5464,19049,Director,Clarence Brown
5465,5506,Director,Alexander Mackendrick
5466,32961,Director,Charles Crichton
5467,32568,Director,Alexander Mackendrick
5468,29698,Director,Lynne Ramsay
5469,22244,Director,Brian Yuzna
5470,19460,Director,Juan José Campanella
5471,575,Director,Oliver Hirschbiegel
5472,10550,Director,Wych Kaosayananda
5473,9034,Director,Bob Dolman
5474,9093,Director,Shekhar Kapur
5475,9039,Director,Luis Mandoki
5476,1958,Director,François Ozon
5477,23550,Director,Ferzan Ozpetek
5478,68569,Director,Werner Herzog
5480,11013,Director,Steven Shainberg
5481,129,Director,Hayao Miyazaki
5482,54714,Director,Eugene Jarecki
5483,11529,Director,Andy Tennant
5484,10771,Director,Kevin Donovan
5486,55018,Director,Eriq La Salle
5487,44635,Director,Fisher Stevens
5488,31005,Director,Brad Silberling
5489,72308,Director,Dana Janklowicz-Mann
5490,50123,Director,Chris Eyre
5491,2110,Director,Gérard Krawczyk
5492,15173,Director,Phil Vischer
5492,15173,Director,Mike Nawrocki
5493,9533,Director,Brett Ratner
5494,38866,Director,Edoardo Ponti
5495,4107,Director,Paul Greengrass
5496,10575,Director,Tom Tykwer
5497,47500,Director,John C. Walsh
5498,15720,Director,George Hickenlooper
5499,9260,Director,Anthony Russo
5499,9260,Director,Joe Russo
5500,21828,Director,John Duigan
5501,1682,Director,Ishirô Honda
5502,39462,Director,Ishirô Honda
5503,18983,Director,Ishirô Honda
5503,18983,Director,Terry O. Morse
5504,41971,Director,Alan Rudolph
5505,33831,Director,Harold Becker
5506,24348,Director,Godfrey Reggio
5507,19140,Director,Sam Wood
5508,82545,Director,Peter Bogdanovich
5509,37606,Director,Miloš Forman
5510,34600,Director,John R. Cherry III
5511,39128,Director,John R. Cherry III
5512,11868,Director,Terence Fisher
5513,12921,Director,Rick Moranis
5513,12921,Director,Dave Thomas
5514,19953,Director,Arthur Lubin
5515,53049,Director,Nicole Conn
5516,10772,Director,Sergio Corbucci
5517,77079,Director,Nello Rossati
5518,74899,Director,Ed Bianchi
5519,120694,Director,Henry Jaglom
5520,12719,Director,Franco Amurri
5521,25001,Director,Sidney Poitier
5522,43438,Director,Anthony Pelissier
5523,3092,Director,Bryan Forbes
5524,4989,Director,Buzz Kulik
5525,15313,Director,David Steinberg
5526,12590,Director,David Twohy
5527,37964,Director,Rick Famuyiwa
5528,7501,Director,Brian Koppelman
5528,7501,Director,David Levien
5529,1809,Director,Roger Avary
5530,13768,Director,Jay Russell
5531,10994,Director,Peter Kosminsky
5532,1430,Director,Michael Moore
5533,19973,Director,Christian Charles
5534,40815,Director,Philippe de Broca
5535,12600,Director,Kunihiko Yuyama
5535,12600,Director,Jim Malone
5536,8051,Director,Paul Thomas Anderson
5537,70443,Director,Bertrand Tavernier
5538,12779,Director,Guy Ritchie
5539,146269,Director,Catherine Jelski
5540,15992,Director,Stephen Gaghan
5541,1613,Director,Ronny Yu
5542,565,Director,Gore Verbinski
5543,14112,Director,Paul Schrader
5544,41324,Director,Estela Bravo
5545,15192,Director,Tim Blake Nelson
5546,49872,Director,Gary J. Tunnicliffe
5547,21925,Director,Godfrey Reggio
5548,30309,Director,Patricia Cardoso
5549,16646,Director,Alexander Sokurov
5550,37288,Director,Jeong Jae-eun
5551,20861,Director,Hilary Birmingham
5552,12647,Director,Robert Benton
5553,12477,Director,Isao Takahata
5554,10285,Director,Adam Marcus
5555,19403,Director,Michael Winner
5556,11009,Director,John Badham
5557,10805,Director,Sylvester Stallone
5558,40064,Director,Peter Sykes
5559,17496,Director,James Bridges
5560,40969,Director,Roger Spottiswoode
5561,76411,Director,Allan Moyle
5562,5917,Director,William Wiard
5563,31278,Director,Alberto De Martino
5564,33670,Director,Robert Downey Sr.
5565,47942,Director,James Goldstone
5566,33076,Director,Gary Weis
5567,44932,Director,Greydon Clark
5568,15668,Director,Robert Greenwald
5569,30709,Director,Robert Aldrich
5570,19429,Director,Sydney Pollack
5571,140413,Director,Jean Claude Tramont
5572,21294,Director,Charles Jarrott
5573,11340,Director,Steno
5574,42142,Director,Margarethe von Trotta
5575,11644,Director,Brian De Palma
5576,33721,Director,James L. Conway
5577,36133,Director,Billy Wilder
5578,24124,Director,Tony Maylam
5579,34697,Director,Matt Cimber
5580,8691,Director,Umberto Lenzi
5581,53922,Director,Michael Schultz
5582,66592,Director,Clive Donner
5583,6399,Director,Sergio Corbucci
5584,25773,Director,Jeremy Kagan
5585,19123,Director,Francis Veber
5586,26560,Director,Michael Apted
5587,36220,Director,Bruce Kimmel
5588,225,Director,Andrzej Wajda
